title,date,document,link,press,category
한은에서 왜 컴퓨터공학 전공자를 뽑을까[BOK잡담],2024.01.17. 오전 5:01,"2024년도 신입 행원 83명 중 19명이 IT 분야통계 및 조사연구에 정보통신기술 활용도 높아져CBDC 활용성 테스트·데이터레이크 구축 올해 시행RTGS 구축, IT센터 확장 등도 추진…""인력 수요 지속될듯""[이데일리 하상렬 기자] 경제학, 경영학도 일변도일 것 같은 한국은행이 최근 들어 컴퓨터공학 전공자 찾기에 열을 올리고 있다. 올해 입행한 컴퓨터공학 전공 신입 행원은 역대 최대 규모에 달했다. 조사연구를 비롯해 전 분야에서 정보통신기술(IT)의 활용도가 높아지고 있기 때문이다. 한은은 올해도 IT 관련 사업을 꾸준히 시행하며 디지털혁신에 박차를 가할 예정이다.사진=이데일리DB16일 한국은행에 따르면 올해 컴퓨터공학 부문 신입 종합기획직원(G5)으로 19명을 채용했다. 한은이 당초 공고를 냈던 규모(20명)보다 적지만, 역대 최대 규모다. 이번 채용에서 한은은 컴퓨터공학 부문 신입 행원을 20명 선발했지만, 1명이 입행을 포기한 것으로 알려졌다.한은은 최근 들어 IT부문 전공자 채용을 확대하고 있다. 컴퓨터공학 부문 채용 인원은 △2020년도 5명 △2021년도 6명 △2022년도 8명 △2023년도 9명 △2024년도 19명으로 늘었다. 전체 채용에서 차지하는 비중도 늘었다. 2020년에는 8.5%로 10% 미만이었지만 △2021년 10.9% △2022년 16% △2023년 14.3% △2024년 22.9%를 기록했다.한은에서 IT부문 전공자를 뽑는 것은 경제 전망과 분석, 금융 부분 등 중앙은행 업무에서의 IT 활용도가 높아졌기 때문이다. 한은은 2020년 창립 70주년을 맞아 중장기 발전 전략인 ‘BOK2030’을 통해 한은의 정책운영과 내부경영에 최신 디지털 기술을 적용하겠다고 발표한 바 있다.한은은 인공지능(AI)과 블록체인, 빅데이터 등 최신 기술을 통한 다양한 디지털 혁신 사업을 진행 중이다. 대표적인 것은 중앙은행 디지털화폐(CBDC)다. 한은은 우리 경제·금융 환경에 큰 변화를 가져올 CBDC 연구를 2021년 8월부터 본격 시작했다. 여러 차례 모의실험을 통해 ‘소매용’ 보단 ‘도매용’ 연구로 방향성을 정했고, 올해 말부턴 국제결제은행(BIS)와 협업해 일반인들이 참여하는 활용성 테스트를 실시할 예정이다.지급결제 인프라 개선을 위해 실시간총액결제(RTGS) 기반 소액 결제 시스템 구축 작업도 올해 착수한다. RTGS는 이연 차액결제 등 ‘신용 리스크’가 없다는 점이 장점으로 꼽히는 지급결제 방식이다. 한은은 2028년까지 시스템 구축을 완료하겠다는 방침이다.디지털혁신실 주도로 올 8~9월말을 목표로 한 데이터레이크(Data Lake·빅데이터 통합저장소) 구축 사업도 올해 진행한다. 데이터레이크는 통계·조사연구 지원 시스템인 ‘통합 데이터플랫폼’의 두 번째 단계다. 통합 데이터플랫폼은 데이터카탈로그(Data Catalog), 데이터레이크, 데이터랩(Data Lab) 단계를 거쳐 완성된다.데이터카탈로그는 조직 차원에서 데이터를 하나의 공동 자산으로 관리할 수 있는 시스템이다. 데이터를 목록화해 사용자가 편하게 활용할 수 있도록 하는 것이다. 이를 기반으로 데이터레이크를 구축한다. 데이터레이크는 정형화되지 않은 실시간 고빈도 데이터, 즉 빅데이터를 입수하고 처리할 수 있는 시스템이다. 데이터랩은 데이터카탈로그와 데이터레이크를 기반으로 분석할 수 있는 환경을 만들어주는 시스템이다. 한은은 데이터레이크 구축에 앞서 데이터카탈로그를 이미 구축했다. 데이터레이크 구축한 이후엔 데이터랩(Data Lab)을 구축할 계획이다.한은은 강남본부 IT센터 확장도 추진하고 있다. 나라장터에 따르면 한은은 지난 9일 ‘주IT센터(강남) 개념설계를 위한 컨설팅 사업’ 입찰공고를 올렸다. 과거엔 IT센터라고 하면 전산실 정도의 기계를 들여놓는 곳이었다면, 현재는 IT가 차지하는 비중이 커지면서 IT센터를 확장해야 할 필요성이 생겼다는 게 한은 설명이다. 한은은 앞으로 기술 발전 정도 등을 전망해 이에 적합한 요소를 뽑아내는 컨설팅을 진행할 예정이다.이처럼 한은은 전 부서에 걸쳐 상당한 규모의 IT 인력이 필요하다고 보고 있다. 한은 관계자는 “전반적으로 경제·금융 환경 자체가 디지털화되고 있기 때문에 IT 인력 수요가 많은 것은 사실”이라며 현 규모 정도의 채용 인원을 당분간 유지할 것 같다고 전망했다. 한은은 연초에 채용 규모를 산정한다.",https://n.news.naver.com/mnews/article/018/0005656118?sid=101,이데일리,경제
광명 공공건축물 에너지 ‘스마트하게 관리한다',2024.01.16. 오전 10:41,"시립어린이집 등 3곳에 스마트 관리 서비스 구축사물인터넷 기반 실시간 확인[광명=뉴시스] 광명시청 전경(사진=광명시 제공) 2024.01.12.photo@newsis.com[광명=뉴시스] 문영호 기자 = 경기 광명시가 지역 주민이 많이 이용하는 생활기반시설에 에너지를 효율적으로 관리하는 ‘스마트 그린 에너지 관리 서비스’를 구축했다.시가 스마트 그린 에너지 관리 서비스를 구축한 곳은 시립 소하도서관과 광명숲어린이집, 소하누리어린이집 등 3곳이다.스마트 그린 에너지 관리 서비스는 사물인터넷(IoT)을 기반으로 실시간 에너지 사용량을 살피고, 통합운영플랫폼으로 각종 장치(디바이스)를 제어해 건물 에너지를 최적으로 관리한다.시는 지난 2023년 과기정통부 공모사업에 선정돼 국비 8억 원을 확보하고, 시비 2억 원을 더해 이 사업에 모두 10억 원을 투입했다.이곳에는 ▲전기 사용량을 측정하는 스마트 에너지미터 ▲전등을 원격 관리할 수 있는 스마트 스위치 ▲대기 전력 차단 및 과전력 낭비를 막는 스마트 콘센트 ▲디밍 조절이 가능한 스마트 조명 ▲냉난방기의 중앙컨트롤이 가능한 스마트 온도조절기 ▲재실 여부를 확인하는 스마트 센서 등이 설치됐으며, 이들 장치가 상호 유기적으로 연동돼 최적의 에너지 사용을 지원한다.박승원 광명시장은 “언제 어느 곳에 많은 에너지가 쓰이고 있는지 곧바로 추적할 수 있고, 누적된 데이터를 분석해 무계획적인 에너지 사용을 막아 에너지를 절감할 수 있게 됐다”며 “앞으로 모든 공공건축물로 대상을 확대할 계획”이라고 말했다.",https://n.news.naver.com/mnews/article/003/0012320846?sid=102,뉴시스,사회
"신한투자증권 ""2차전지주 10년 넘게 보유한 고객, 수익률 7203%""",2024.01.17. 오후 12:02,"신한證, 2023년 빅데이터 분석 공개 신한투자증권 [파이낸셜뉴스] 지난 한 해 국내 투자자들이 가장 많이 매매한 종목은 삼성전자였다.   17일 신한투자증권 빅데이터센터에 따르면 지난 한 해 고객 24만명이 삼성전자를 거래했다. 삼성전자에 뒤이어 시큐센, 미래반도체가 가장 많이 매매한 종목에 이름을 올렸다.   지난해 최고 실현수익률은 10년 이상 2차전지주를 장기 보유했던 고객이 거둔 7203%였다.   또 지난해 단 한 종목만 매매한 '순정파' 고객은 4만7000만명에 육박했다. 이중 최다 거래 횟수를 기록한 종목은 상신전자로, 6787회 거래됐다. 연초 대비 연말 주가가 가장 많이 상승한 종목은 포스코DX로 1087% 급등했다.   지난해 거래한 종목 수가 가장 많은 고객의 거래 종목 수는 코스피·코스닥 전체 종목 2656개 가운데 2428개 종목을 매매한 고객이었다. 가장 다양한 상품군을 거래한 고객은 국내주식, 해외주식, 국내채권, 해외채권, 펀드, ELS, DLS 등 10개 상품군을 거래한 것으로 집계됐다.   신한투자증권은 ""향후에도 데이터를 기반으로 고객의 거래 여정을 꾸준히 분석해 고객이 자산을 편리하게 관리하고 증식하는데 기여하겠다""고 밝혔다.",https://n.news.naver.com/mnews/article/014/0005129334?sid=101,파이낸셜뉴스,경제
"연세의료원, '디지털 치료' 첫 처방…""20대 불면증 환자""",2024.01.16. 오전 9:03,"20대 불면증 환자에게 솜즈 첫 처방치매·파킨슨병 등 치료에도 적용 예정[서울=뉴시스]세브란스병원은 지난 12일 수험 생활 중 불면증을 얻은 환자 A씨(26)에게 디지털 치료기기(DTx) 통합 솔루션 플랫폼 '커넥트-DTx' 기반 불면증 개선 인지치료 소프트웨어 솜즈를 처방했다고 16일 밝혔다. (이미지= 세브란스병원 제공) 2024.01.16. photo@newsis.com. [서울=뉴시스] 백영미 기자 = 연세의료원이 디지털 치료기기 처방을 시작했다. 디지털 치료기기는 의약품과 같이 질병을 예방, 치료, 관리하는 소프트웨어 의료기기로, 식품의약품안전처가 임상 시험 결과를 바탕으로 사용을 허가하는 치료 전문 소프트웨어다.세브란스병원은 지난 12일 수험 생활 중 불면증을 얻은 환자 A씨(26)에게 디지털 치료기기(DTx) 통합 솔루션 플랫폼 '커넥트-DTx' 기반 불면증 개선 인지치료 소프트웨어 솜즈를 처방했다고 16일 밝혔다. A씨는 디지털 치료 기기를 통해 수면 제한, 자극 조절, 인지 재구성, 근이완, 수면 위생 교육 등 불면증 개선을 위한 인지 행동 치료를 받는다. 디지털 치료 기기가 의료 시스템에 성공적으로 안착하기 위해서는 관련된 의료기관, 정부기관, 개발 기업, 환자 등 사용자 모두의 편의성과 안전성을 보장하는 인프라 구축이 선행돼야 한다.연세의료원은 2022년 산업통상자원부에서 78억 원을 지원받아 파이디지털헬스케어와 개방형 디지털 치료기기 플랫폼 커넥트-DTx를 개발했다. 이는 디지털 치료기기 통합 솔루션 플랫폼으로 디지털 치료기기 사용자와 치료서비스, 제품, 장소 등 생성되는 정보를 연계하고 활용할 수 있도록 구현됐다.환자는 커넥트-DTx 기반의 디지털 치료기기를 사용해 실시간 상태를 입력하고 맞춤형 처방을 받을 수 있다. 의료기관은 병원의 전자처방·의무기록 시스템과 연결, 실시간으로 환자 개인별 맞춤형 치료를 제공할 수 있고 보험급여 청구나 심사를 담당하는 정부기관과 편리하게 소통할 수 있다.건강보험공단이나 식품의약품안전처 등 정부기관은 처방되는 디지털 치료기기가 임상시험 결과와 마찬가지로 치료효과가 유효한지 실시간 모니터링 할 수 있다. 특히 디지털 치료기기 개발사는 모든 의료기관과 개별적으로 접촉할 필요 없이 플랫폼에 속해 있는 의료기관들과 쉽게 연결이 가능하다. 서울성모병원과 보라매병원, 원주세브란스기독병원, 고려대안암병원, 분당서울대병원 등이 플랫폼 개발에 참여해 도입을 앞두고 있다.커넥트-DTx와 연계된 의료기관과 기술회사, 정부기관 등은 플랫폼으로 구축된 의료 빅데이터를 활용해 디지털 치료기기 개발도 가능하다. 현재 불면증 치료기기 외에도 치매, 파킨슨병, 금연 등 다양한 질환을 대상으로 디지털 치료기기가 개발되고 있다. 임준석 연세의료원 디지털헬스실장은 “디지털 치료기기 플랫폼 커넥트-DTx의 개발로 환자 맞춤형 치료는 물론 의료기관, 정부부처, 디지털 치료기기 개발회사 등 사용자가 편의성과 안전성 높은 의료데이터 활용이 가능해졌다”면서 “진료실에서 확인하기 어려운 환자의 일상생활 알고리즘, 치료 패턴 등을 체계적으로 분석한 빅데이터 기반의 첨단 의료 시대 개막의 마중물이 될 것으로 기대한다”고 말했다. 한편 디지털 치료 기기는 일반적인 건강 애플리케이션과 달리 의사의 처방이 필요하다. 지난해 2월 식약처의 품목 승인을 받은 국내 1호 디지털 치료기기 솜즈는 만성 불면증 환자를 대상으로 표준치료법인 불면증 인지행동치료법(CBT-1)을 제공하고 있다. 솜즈는 에임메드가 서울대병원, 삼성서울병원, 고대안암병원과 협력해 개발했다.",https://n.news.naver.com/mnews/article/003/0012320519?sid=102,뉴시스,사회
"원주시, 올해 기업 투자유치 '6개사 1000억원' 목표",2024.01.16. 오전 10:43,"""전략산업 중심 중·대규모 우량기업에 중점""강원 원주시청. (뉴스1 DB)(원주=뉴스1) 신관호 기자 = 강원도 원주시가 올해 기업 투자유치 목표액을 1000억원 규모로 설정했다고 16일 밝혔다.원주시는 올해 총 6개 기업으로부터 투자를 받고자 한다며 이같이 밝혔다. 원주시의 올해 투자유치 목표는 작년(3개사·300억원)보다 상향 조정한 것이다. 시는 올해 지역 전략산업 중심의 중·대규모 우량기업을 중점 유치한다는 계획이다.시는 특히 ""반도체, 2차 전지, 도심항공교통(UAM), K방산, 바이오, 수소에너지 등 정부 정책과 관련한 차세대 첨단산업 분야 기업 유치에 행정력을 집중할 것""이라고 설명했다.시는 이를 위해 국내외 유망기업들에 대한 리스트화 및 데이터 분석을 통해 유치대상 기업에 대한 투자유치 전략을 마련한다는 방침이다. 또 각종 기관·단체·협회 주관 투자유치 설명회와 박람회·전시회·포럼에도 참가하는 등 다양한 유치활동에 나서기로 했다.시는 또 ""주요 산업별 전문가들의 의견을 듣고 그에 기초한 인맥과 정보 교류망을 활용해 투자 의향이 있는 기업엔 밀착형·대면 투자유치 활동을 적극 전개할 것""이라고 밝혔다. 시에 따르면 강원도와 한국산업단지공단, 강원테크노파크 등과 사안별로 협업하는 투자유치 협력시스템도 상시 가동한다.원강수 원주시장은 ""'기업하기 좋은 경제도시' 건설을 위한 원주시의 노력은 올해도 계속된다""며 ""지역경제 대도약을 이루는 뜻깊은 한 해가 되도록 목표 달성을 위해 최선을 다할 것""이라고 말했다.",https://n.news.naver.com/mnews/article/421/0007292948?sid=102,뉴스1,사회
"웨이센, 강릉의료원과 AI 소화기 내시경 SW 확산 위해 머리 맞댄다",2024.01.17. 오전 9:00,"[이데일리 나은경 기자] 인공지능(AI) 메디테크 전문기업 웨이센은 지난 16일 강릉의료원과 인공지능 위·대장 내시경 소프트웨어 공급완료 및 전국의료원에 해당 소프트웨어 확산을 위한 업무 협약을 체결했다고 17일 밝혔다.양사는 이번 업무협약으로 AI 위, 대장 내시경 소프트웨어 ‘웨이메드 엔도’를 활용해 고품질 내시경 검사 운영을 위한 방안을 모색할 계획이다. 공공의료원 최초 AI 위·대장 내시경 소프트웨어 도입인 만큼 전국 공공의료원으로 확대될 수 있도록 적극 협력해갈 예정이다.강릉의료원 김종욱원장(왼쪽)과 웨이센 김경남 대표(오른쪽)가 함께 협약서를 들고 있다. (사진=웨이센)강릉의료원은 지역거점 공공병원으로 의료공백 없는 지역사회를 위해 공공보건의료서비스를 제공 중에 있다. 상급 병원 못지 않은 검사장비를 갖춤으로써 진료·검사 환경 개선을 위해 노력하고 있으며, 지역주민들에게 고품질 내시경 검사 의료 서비스를 제공하자는 취지로 웨이메드 엔도를 도입했다. 이번 도입을 통해 강릉의료원은 지역간 의료격차를 해소하고 의료혁신으로 나아가는데 효과를 꾀할 전망이다.웨이센의 웨이메드 엔도는 국내 최초 AI로 위·대장 내시경 검사를 실시간 분석하는 의료 소프트웨어다. 특히 병변 감지 기능을 넘어 위암 의심 부위와 위암 확률을 의료진에게 제공함으로써 진단결정을 보조하는 기술 혁신성을 인정받아 제37호 혁신의료기기로 지정된 바 있다. 지난해 기준 한국 포함 7개국에 설치돼 있으며, 임상현장에서 유의미한 성과들을 일궈내며 내시경 검사에 새로운 트렌드를 만들어 나가고 있다.김종욱 강원특별자치도강릉의료원 원장은 “이번 AI 소화기내시경 소프트웨어(SW) 도입이 강원도 주민들에게 고품질 내시경 검사서비스를 제공할 뿐 아니라 공공병원으로서 소화기 암 예방 및 건강 관리 포인트에서 중요한 역할을 할 수 있을 것이라 생각한다”고 말했다.김경남 웨이센 대표는 “이번 도입은 공공의료원 최초 도입인 만큼 중요한 첫 단추라고 생각된다”며 “지역주민 의료서비스 관련 중요한 역할을 하는 지역 거점 공공의료원 대상으로 빠르게 웨이메드 엔도가 확산될 수 있도록 이번 기회를 잘 살려보겠다”고 포부를 밝혔다.웨이센은 국내 의료 AI 기업으로는 유일하게 CES 2024에서 혁신상 3관왕을 쾌거하고 3년 연속 수상및 누적 8관왕을 수상한 AI MEDTECH 전문 기업이다. 자체 개발한 실시간 영상분석 기술 및 의료 빅데이터 기술을 바탕으로 글로벌 의료 AI 시장 선점을 위해 적극적으로 해외 진출 사업을 추진 중이다.",https://n.news.naver.com/mnews/article/018/0005656237?sid=105,이데일리,IT/과학
"가이온, 한국드론협회와 MOU 체결",2024.01.16. 오전 8:48,"도심항공교통 기반 산업 물류 혁신 인프라 개발(좌)가이온 김현준 경영전략실장, 강현섭 대표이사, 한국드론협회 박관일 부회장, 안부영 대외협력국장 (사진=가이온 제공) *재판매 및 DB 금지[서울=뉴시스] 배요한 기자 = AI드론 전문기업 가이온이 사단법인 한국드론협회와 도심항공교통(UAM) 기반 산업 물류 혁신 인프라 개발 및 운영에 관한 업무협약(MOU)을 체결했다고 16일 밝혔다.가이온 관계자는 ""국내 처음으로 로봇과 연계해 도심지에 고중량 드론의 라스트마일 배송을 추진하고 있는 만큼, 이번MOU로 이를 상용화하기 위한 다양한 서비스 사업을 발굴할 계획""이라고 말했다. 가이온은 빅데이터 기반 인공지능(AI) 기술 및 역량을 활용해 드론 터미널 및 버티포트 등에 관제 서비스 적용과 운영 사업 공동 추진 등을 협업할 예정이다. 플랫폼과 드론 산업 융합을 위해 표준 특허 및 국제 표준 공동 개발도 추진한다.2007년 설립된 가이온은 빅데이터 분석 및 인공지능 전문기업이다. 다수 금융권 보안 부문에서 솔루션 구축 사업을 통해 성장했다. 회사는 데이터 분석, 수집 기술에 영상 분석 능력을 확보하고, 드론을 신사업으로 추진하고 있다. 가이온은 국내 드론 관련 업체 중 최대 규모의 연구사업과 실증 사업을 다수 수주하며 상용화 시점에 맞춰 기술을 고도화 하는 중이다.강현섭 가이온 대표이사는 ""이번 협약을 통해 지자체는 물론 국내 전역에 혁신적 스마트 시티 서비스를 보급할 수 있는데 기여할 수 있도록 최선의 노력을 다할 것""이라고 밝혔다.박관일 사단법인 한국드론협회 부회장은 ""가이온과의 협력을 통해 협회가 다수 지자체와 추진 중인 드론 및 도심항공교통 기반 산업 혁신 프로젝트의 성공적인 추진이 가능해질 것으로 기대한다""고 말했다.",https://n.news.naver.com/mnews/article/003/0012320483?sid=101,뉴시스,경제
"신한투자증권 “10년 묵힌 2차 전지주 수익률, 7203%”",2024.01.17. 오전 10:44,"지난해 가장 많이 오른 종목은 포스코DX/신한투자증권[마이데일리 = 구현주 기자] 한 신한투자증권 고객이 10년 이상 장기 보유한 2차 전지주로 지난해 실현수익률 7203%를 달성했다. 17일 신한투자증권은 2023년 한 해 고객 투자패턴을 빅데이터로 분석한 결과를 발표했다.신한투자증권 빅데이터센터에 따르면 연초 대비 연말 주가가 가장 많이 상승한 종목은 포스코 DX로 1087% 수익률을 기록했다. 2023년 한 해 동안 고객이 가장 많이 매매한 종목은 삼성전자-시큐센-미래반도체 순이다. 한 해 동안 오로지 한 종목만 매매한 순정파 고객은 4만7000명이다. 그중 최대 거래 횟수 거래 종목은 상신전자로 6787회 거래됐다. 거래 종목 수가 가장 많은 고객은 코스피·코스닥 전체 종목 2656개 중 2428개 종목을 매매했다.또한 가장 많은 상품 종류를 거래한 고객 거래 상품 숫자는 국내주식, 해외주식, 국내채권, 해외채권, 펀드, ELS(주가연계증권), DLS(파생결합증권) 등 10개다. 신한투자증권 관계자는 “향후에도 데이터를 기반으로 고객 거래여정을 꾸준히 분석해 고객이 자산을 편리하게 관리하고 증식하는데 기여하겠다”고 말했다.",https://n.news.naver.com/mnews/article/117/0003801009?sid=103,마이데일리,생활/문화
"NHN 日 기술 법인, AWS 손잡고 클라우드 사업 확장",2024.01.16. 오후 4:04,"NHN테코러스가 일본 AWS와 협업 계약을 체결했다. 사진은 NHN 판교 사옥 /더팩트 DBNHN은 일본 법인 IT 서비스 전문 자회사 NHN테코러스가 아마존웹서비스(AWS)와 협업 계약을 체결했다고 16일 밝혔다.NHN테코러스는 일본 시장에서 클라우드 구축, 호스팅, 데이터 분석, 보안 등 기업간거래(B2B) 사업을 수행하는 핵심 기술 법인이다. 현지 MSP 시장을 이끌고 있기도 하다.이번 협약은 클라우드 수요 증가에 따른 일본 클라우드 시장 성장세에 대응하기 위해 이뤄졌다. 현지 크라우드 시장은 지난해 2.5조 엔(약 22조 원) 규모를 갖췄다. SI 시장도 5조 엔(약 45조 원) 규모로 확대됐다.계약에 따라 두 기업은 일본 시장 내 기업의 클라우드 이전 지원, 중견 소프트웨어 개발사의 서비스형 소프트웨어(SaaS) 전환 지원과 판매채널 확대 지원 등 사업 전반에서 협력할 계획이다.NHN테코러스는 이번 협업을 기반으로 AWS 기반 클라우드 구축·운용, 컨설팅, 기술 지원 등을 제공하는 종합 지원 서비스 '씨코러스(C-Chorus)' 매출을 3년간 500억 엔(약 4500억 원) 규모로 성장시키고, 170개인 파트너사를 오는 2026년까지 1000개 규모로 확대할 계획이다. 지난해 달성한 매분기 매출은 전년 대비 30% 이상 이어갈 방침이다. 시라쿠라 아키테루 NHN테코러스 대표는 ""NHN테코러스가 보유한 디지털 전환 경험을 바탕으로 일본 클라우드 시장이 더욱 커지는 데 기여하고 함께 성장해 나가겠다""고 말했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",https://n.news.naver.com/mnews/article/629/0000261110?sid=105,더팩트,IT/과학
"신한카드, 2024년 소비트렌드 키워드 'SPARK' 제시",2024.01.17. 오전 9:33,"신한카드신한카드(사장 문동권)는 고객의 소비 데이터와 소셜 데이터 분석을 통해 2024년 소비 트렌드 키워드로 'SPARK(스파크)'를 17일 제시했다.신한카드 빅데이터연구소는 'SPARK'의 글자에 따라 다섯 가지 세부 키워드인 '시간 혁명(Start the Time Revolution)', '협업 가족(Pivot Family Model)', '펀플레이션 시대(Age of Funflation)', '자극 양극화(Ripples of Stimulating Polarization)', '테이스티 엔터테인먼트(Keep an eye on Tasty Entertainment)'를 2024년 소비 트렌드로 전망했다.첫 번째 키워드인 '시간 혁명'은 시간 대비 효율을 의미하는 시성비를 느낄 수 있는 서비스가 증대됨에 따라 시간의 주권을 개인이 가지는 경향을 의미한다.두 번째 키워드인 '협업 가족'은 여성의 사회 진출이 늘어나면서 다양한 가족 구성원이 육아 · 살림 등을 함께 분담하는 새로운 협업 가족이 늘어나고 있는 현상을 지칭한다.세 번째 키워드 '펀플레이션 시대'은 재미(Fun)와 인플레이션(Inflation)의 합성어다. 신한카드는 소비 공간 역시 체험 중심으로 변화하면서 박물관 · 미술관 · 갤러리 등 예술 공간 방문객이 꾸준히 증가하고, 아울러 오감을 자극하는 '영감의 공간'이 더욱 인기를 끌 것으로 전망했다.네 번째 키워드는 '자극 양극화'로 극대화된 감각·경험 추구 현상이 심화되며, 더불어 중독된 '도파민' 해독 소비 경향도 나타나는 등 중간없이 양극단의 경험을 원하는 경향이 증대되고 있음을 의미한다.마지막 소비 트렌드 키워드는 '테이스티 엔터테인먼트'로, 불경기 심화로 명품 등에 비해 소비의 진입 장벽이 낮은 음식 영역이 새로운 사치재로 부상하고 있음을 의미한다.",https://n.news.naver.com/mnews/article/030/0003173935?sid=101,전자신문,경제
"과기정통부, 글로벌 R&D 1조 8167억 투입 총력전",2024.01.17. 오후 1:57,"- 글로벌 R&D 특별위원회 신설, 가이드라인 마련 등 본격 추진정부출연연구기관 연구 모습.[헤럴드DB][헤럴드경제=구본혁 기자] 올해 글로벌 연구개발(R&D)에 1조 8167억원이 투입된다.과학기술정보통신부 2024년을 글로벌 R&D 원년으로 삼아 본격적으로 정책을 추진하겠다고 17일밝혔다.최근 국가 간의 경제안보 동맹이 기술 동맹으로 확대되는 글로벌 기술패권 시대에 선제적으로 대응하기 위해서는 나홀로 연구에서 벗어나 세계 최고의 연구기관연구자와 협업하는 개방형 연구로 이어지는, 이른바 ‘글로벌 R&D’가 그 어느 때 보다 중요한 상황이다.정부는 지난해 ‘세계를 선도하는 글로벌 R&D 추진전략’을 수립하여 ▷세계 최고를 지향하는 글로벌 R&D 시스템 혁신 ▷국내 연구자의 글로벌 역량 강화 ▷글로벌 스탠다드에 맞는 연구 생태계 조성 등 총 3가지 정책 방향을 제시, 올해부터 본격적으로 추진해 나갈 예정이다.범부처 글로벌 R&D 예산은 전체 R&D 예산의 6.8% 수준인 1조 8167억원으로 확대 개편하였다. 세부적으로 ▷국가전략기술 등 하향식(Top-Down) 기능을 강화하기 위한 글로벌 R&D 사업(공동연구, 인력교류 등) ▷상향식 방식(Bottom-Up)의 글로벌 기초연구 사업으로 글로벌 R&D를 Two-Track 체계로 추진한다.또한 글로벌 R&D 특성상 국가간 상이한 예산 시스템을 고려하여 예산 계획과 집행의 차이를 보완하기 위해 기존 회계연도 일치 제도의 예외 적용을 통해 글로벌 R&D 예산의 유연한 운영도 지원한다.특히 범부처 글로벌 R&D가 효과적으로 추진되도록 12대국가전략기술, 17대탄소중립기술 분야에 대해 데이터 분석 기반으로 국가 간 기술 우위 분석, 기술별 협력 전략 등을 포함하는 ‘글로벌 R&D 전략지도’를 연내에 수립하여 글로벌 R&D의 전략성을 높여 나갈 예정이다.글로벌 R&D 활성화를 위한 현지 거점센터의 역할도 강화해 나간다. 부처별, 분야별 분산 운영되고 있는 각종 해외 지원센터를 범부처 차원에서 역할을 재정비하고, 글로벌 R&D 코디네이터 및 연구 수행 등을 체계적으로 지원하기 위한 ‘글로벌 R&D 전략 거점센터 추진방안(안)’을 상반기 내 수립하여 본격적으로 추진해나갈 계획이다.정부출연연구기관 연구 모습.[헤럴드DB] 2024년 글로벌 R&D 투자 포트폴리오.[과기정통부 제공]범부처 차원에서 글로벌 R&D가 체계적 추진되도록 철저히 관리하기 위해 국가과학기술자문회의 산하에, 글로벌 R&D 주요 정책 심의조정, 글로벌 현안 대응, 주요 사업 점검 등의 역할을 하는 ‘글로벌 R&D 특별위원회’를 연초에 신설하여 본격적으로 가동할 예정이다.우리나라 연구자의 글로벌 역량을 지원하는 사업도 본격 추진한다.세계 최고의 연구기관과의 협력을 통해 인력교류 등을 지원하는 ‘탑티어 연구기관 간 협력 플랫폼 구축 사업’이 새롭게 시작한다.글로벌 R&D에 친화적인 생태계도 조속히 조성해 나간다.정부 R&D에 해외 우수연구기관이 공동으로 직접 참여 가능하도록 참여제한을 완화하고, 국내 연구자가 글로벌 R&D 추진시에는 동시 수행 가능한 과제 수도 확대(3책 5공 → 4책 6공)하는 법령(국가연구개발혁신법 시행령) 개정을 연초에 완료할 예정이다.또한 글로벌 R&D 예산이 꼭 필요한 곳에 사용되고, 연구 성과도 안전하게 관리 될 수 있도록 지식재산권 소유권 처리, 연구개발비 사용 등 연구 현장에서 구체적인 사항을 안내하는 ‘글로벌 R&D 가이드라인(메뉴얼)’도 연초에 마련하여 제공할 계획이다.이종호 과학기술정보통신부 장관은 “올해부터 본격적으로 추진되는 글로벌 R&D가 해외에 퍼주기식이 아니라 우리나라에 도움이 되는 방향으로 글로벌 스탠다드에 맞춰 글로벌 R&D 사업을 추진해 나갈 것”이라며 “글로벌 R&D 사업을 추진함에 있어서도 해외기관과의 MOU 등 구체적인 협력 네트워크 활동 등을 통해 사전 준비를 철저히 해나가겠다”고 강조했다.이어 “범부처 차원에서 관계부처가 협업하여 글로벌 R&D를 통해 앞으로 우리나라에서 세계 최고 수준의 연구자와 연구성과가 나올 수 있도록 과기정통부가 앞장 서겠다”고 덧붙였다.",https://n.news.naver.com/mnews/article/016/0002253599?sid=105,헤럴드경제,IT/과학
